timestamp,app,category,category_label,ai_summary,clean_content
2026-06-14 21:03:31,Notepad,LEARNING,[LEARNING] Learning & Development,"1 botoe entering x + | © 5 GD > TiseC > Windows) > laptop montering > Search laptop monitrng a | Onn % O @ en re | Be cue, tetintsh satel — patente Po","work_summary.txt - Notepad | Be cue, tetintsh satel — patente Pode Roda Pe ingore ast (wor) wen b+ | Bras 11:30 ~ 11:30 [Leamimne) [LEAMANG] Learning & Developeent (283) chrome | Gee To) umatteto generate tee x (ea tatcel | Bvvvinnoe Te looks Like you spent most of your tine learning and developing your skills, with a focus on combinatorics and deadlock handling. You | Becunperso, watched several YouTube videos on these topics, including lessons frow WSO and a Lecture on deadlock. You als0 Briefly worked on 8 | moon tree TeetCode problem, but your coding sessions were quite short, totaling only about 2 minutes. | Baty + Your tine was split mostly between learning and developent, with about 51 minutes spent on this, and just a few minutes spent coding. | MMcenico There were no meetings, 50 You had a pretty Focused block of tine fo work on Your skills. | Bccne _y notice that you had a few context switches, jumping between different YouTube videos and briefly opening File Explorer. However, you | ggg ___als0 hod sone Tonger focused blocks, Like the 2omimite session where you watched a video on combinatorics. | tm eastcus one thing that stands out to me is that you might be spending a bit too much tine watching videos and not enough tine practicing your | a Coding skills, 10's great that you're leaning new concepts, but 18° also laportant to pply then to real problens. | ane or your next session, 1°d suggest setting aside a dedicated block of tine to work on a specific coding problen, like a Leetcode | Challenge, Try to minimize context switches and stay focused on the problem at hand. This will help you bulld your coding muscles and | Bmonir __Feinforce the concepts you've been learning. | *eomnre Ansa.casoe 7252coraten Pinto 108 Win ure | Besar posamster7 —_YetDoaent sve"
2026-06-14 21:03:38,Notepad,LEARNING,[LEARNING] Learning & Development,1 botoe entering x + | © 5 © D> THRE > Windows (Cd > laptop montaring > Searchaptop monteing | \ a Bo smucunas votents astep! pace Pott Po Pott Po Snp,"work_summary.txt - Notepad | heures 6 Racy since | mans Bi oexp Mone: | > mcwvve cast] pinay: | 1 sooKs Luxe You pune most UF Your ume LearMANg ah UeveLOpINg Your SRLS, HLH g TOLUS on CoMINALOFIES aH UeBLLOLR ANLLAN YOH | watched several YouTube videos on these topics, including lessons from MSO and 2 lecture on deadlock. You also briefly worked on 3 | eetcode protien, but your coding sessions were quite short, totaling only about 2 minutes. | Your tine was split mostly between Learning and development, with about 51 minutes spent on this, and just 2 few minutes spent coding. | ‘There were no meetings, so you had a pretty focused block of time to work on your skills. | 1 notice that you had a few context switches, jumping between different YouTube videos and briefly opening File Explorer. However, you | ‘also had some Tonger focused blocks, Like the 20-minute session where you watched a video on conblnatories. | ‘ne thing that stands out to we is that you might be spending a bit too much tine watching videos and not enough tine practicing your | coding skills, It's great that you're learning new concepts, but it's also important to apply then to real problons. | ‘or your next session, I'd suggest setting aside a dedicated block of time to work on a specific coding problem, Like a Leetcode | challenge. try to mininize context switches and stay focused on the problem at hand. This will help you build your coding muscles and | reinforce the concepts you've been learning. | [Leamitns] Learning & Development: ah 1am | 40 ~ 18:40 [LEARNING] [LEARUING] Learning & Development (5s) chrome | search window ties, | [LEAWUING] [LEARUING) Learning & Development (15h 49m) Laptop Monitor (bs) | 10:30 ~ 10:31 [LEARIING) [LEARING] Learning & Development (29s) chrome | Wasa.came e722 crac Pinte 10% Windows CRN urs"
2026-06-14 21:03:40,Notepad,LEARNING,[LEARNING] Learning & Development,"1 botoe entering x + | « © O> ThePC > Window tC) > laptop menting > Sexch top monteing a | Om % © ® —_+- - gy Dain | a = 4 MuLca, satin tt prin Pte Pa","work_summary.txt - Notepad | a = 4 MuLca, satin tt prin Pte Pada inptimt astt (wa wom b+ | some ‘Vx tnatieto generate tte co x [6 carat . | BPcues + 11:38 — 11:41 [LEARNING] [LEARNING] Learning & Development (3m 34s) Brave | xisat — sisas [Lehme] [LENG] Leaning & Developent (Am 225) Chrome | Hv END x insbleto generate te-cass | sisas ~ 41:56. [LenNG} [UEAMIG] Learning & evelopment (108275) Brave | momoine + <ilere 2s ats bessocel | 11:56 — 41357. [Lenng) [UEAMNG) Learing & Development (AR 4s) Chrome | Bot + Paton moron autos mds | one 11:57 ~ sar0) [LeNNG) (LEANING) Learning & Development (58175) rave | me resamione 12j04 ~ 12:08 Tues) [LEARING] Learning & Development (85) Chrome | 23x umbleto generate teas: | me rsout x2s08 ~ sa:10 [Lenni] [UEAMIG] Leeming & Development (28475) Chrome | asssoe x2:10 ~ 42:15 [LennG) [LEMMING] Learning & Development (48365) rave | xaas — sas15 [oome] [Coote] Coding (Ns) ave | (tect 2 what is Deadock | 12:15 ~ 12:16 [LesMVG) [LEARING] Learning & Development (4s) srave | many bucket 11 ceecure 2 that 1s Deadock | Sue Bicowe 1286 ~ $2216 [coome} [CODING] Coding (135) Brave | Mondera {ceamme} (Lexne] Learning & Development (Am 275) quick settings (be) | Oo 2:2 {uranic} [Leamme] Learning & development (ats) rave | aaa a Col 308 47,252 characters Plain text 100% Windows ures"
2026-06-14 21:03:42,Notepad,LEARNING,[LEARNING] Learning & Development,"1 botoe entering x + | © 5 GD > TiseC > Windows) > laptop montering > Search laptop monitrng a | Onn % O @ en re | Be cue, tetintsh satel — patente Po","work_summary.txt - Notepad | Be cue, tetintsh satel — patente Pode Roda Pe ingore ast (wor) wen b+ | fore “ saiae ~ sa [ain [ving dng ai) “teave | chere 2: what isoendock | O=s 9 [LeaWans) [LEARNING] Learning & Developeent (40s) ""Brave | Bvwietpocesc 12:22 — 12:25"" [LEARUNG] [LEARUDG] Learning & Development (28 25) eave | , Bowe sass — 130 [Leamne] (Lame Learn & elm (Ls) ereve | GE szisa — 12:34"" [LeaRUne) [LEABUING] Learning & Development (1m 155) Chrome | Beene {6 Laptop noutTon | cosy 1 looks like you spent most of your time learning and developing your skis, with a focus on conbinatorics and deadlock concepts. You | g watched YouTube videos on these topics, Including lessons fram MSO, and explored related problems on LeetCode, You also briefly worked on | Coding exercises, specifically a problem related to deadlock. | Your tine was split mostly between learning and developaent, with about 1 hour and 11 minutes spent on this, and only about 2 minutes | Bm Spent on actual coding. There were no meetings, s0 it mas a’ solo work session. | > meoucoresat) Brower the sequence of activities was a bit choppy, with many context switches between different resources and topics. You'd watch 2 video, then | rnan.ndet Quickly switch to a coding exercise, and then jump back to learning again. This might have made it hard to dive deep into any one topic. | > ema Wrcrowe one thing that stands out 1s that you seemed to struggle to stay focused on coding, with most of your tine spent on learning and watching | videos. This might Indicate that you're still building your foundation in these areas, which Is totally fine. | o Mey andn FOF YOUF next session, try LO set aside a dedicated block of tine for coding, without any distractions or context suitches. This will help | Domes, WIECH M22ewnces st uy"
2026-06-14 21:03:43,Notepad,LEARNING,[LEARNING] Learning & Development,1 tos moneing x + | © > © O> THePC > Windows (G) > taptop montatng > Seer gt montng a | Onn % © @ me a 9 x eee | ; = Be 6 meine; teint ssttsl patie Pa,"work_summary.txt - Notepad | ; = Be 6 meine; teint ssttsl patie Padi Poste kmpatiine sant (wa wom b+ | et 12:22 ~ 12:22 [Lea] [LEAWiNG] Learning & Development (aos) brave a | eu Bt sina — 12:25"" [Leautne) [Leama] Learning Developeent (2825) Brave | Bien 9) BO 12:30 ~ 12:30 [Leatmne} [LEAMAING] Learning & Development (105) Brave | Brean pecese (ete 2: shat Is Deadock | moon x22 — 12:34. [Leawne} [Leatuto] Learning & Developaent (18355) chrone | Search window ties, h | Mom Fe 1ooks like you epent mst oF your tine learning and developing your skills, with a focus on coninatorics and deadlock concepts. You | Bog watched YouTube videos on these tops, including Lessons frow #50, and explored elated problems on LeetCode. You also briefly worked on | Coding exercises, specifically a problem related to deadlock. | g Your tine was split mostly between Learning and development, with about 1 hour and 11 minutes spent on this, and only about 2 minutes | : ‘setoes penton actual coding. There were ho meetings, 50 1 was a SOLO wrk sessfon- | ‘he sequence of activities was a bit choppy, with many context sultches between different resources and topics. You'd watch a video, then | ane ‘uickly suitch to a coding exercise, and then jimp Back to learning again. This wight have made it hard to dive deep into any one topic: | Mme ‘one thing that stands out is that you seemed to struggle to stay focused on coding, with most of your time spent on learning and watching | pinay cer videos, THs might indicate that you're still bung your foundation in these areas, which 1s tally fine” | > mon (Drcsome For your next session, try to set aside a dedicated block of time for coding, without any distractions or context switches. This will help | 5 you make progress on Sct problems and exercises, and reinforce your learning. | POETS Denencrse, URES 728 ence painter Wino mun ura | Broewnnay posamster7 —_YetDoaent se"
2026-06-14 21:03:51,Unknown,LEARNING,[LEARNING] Learning & Development,"me regen | Monge! oy | sumxcr Noi, | «mucin, venents! astrp! prc Pet Po Product Pro apart (use astaat work X worksimm | Fle Edt View Wess prs eae | 12","«mucin, venents! astrp! prc Pet Po Product Pro apart (use astaat work X worksimm | 12:22 ~ 12:22 [Leanume} [LeaWNG] Learning & Development (aos) brave | 12:22 — 12:25"" [LEARNING] [LEARUING] Learning & Development (3m 25) Brave | 12:30 ~ 12:30 [LEARIING] [LEAWING] Learning & Development (10s) Brave | 12:32 — 12:34 [LEARUNG) [LEARUING] Learning & Development (1m 155) Chrome | search window thes, hy | Tt looks like you spent most of your tine learning and developing your skills, with a focus on combinatorics and deadlock concepts. You | watched YouTube videos on these topics, including. lessons from MSO, and explored related problems on LeetCode. You also briefly worked on | Coding exercises, specifically a problem related to deadlock. | Your tine was split mostly between Learning and development, with about 1 hour and 11 minutes spent on this, and only about 2 minutes | Spent on actual coding. There were no meetings, so it was a solo work session. | The sequence of activities mas a bit choppy, with many context switches between different resources and topics. You'd watch a video, then | ‘quickly switch to a coding exercise, and then jump back to learning again. This might have made it hard to dive deep into any one topic. | (ne thing that stands out is that you seemed to struggle to stay focused on coding, with most of your time spent on learning and watching, | videos. This might indicate that you're still building your foundation in these areas, which is totally Fine. | For your next session, try to set aside 2 dedicated block of time for coding, without any distractions or context switches. This will help | you make progress on actual problems and exercises, and reinforce your learning."
2026-06-14 21:03:52,Notepad,LEARNING,[LEARNING] Learning & Development,"1 botoe entering x + | « 4% © D> TWisPC > Windows (C) > laptop monterng > Sere lptop moniteing a | One % © — ++ - gy Pein | ; ~ 4 MULE, Deiat aig — pa","work_summary.txt - Notepad | 12:00 — 12:40” [Lewis] [EARNING] Learning 8 Development (2m 475) chrone | Brae + ‘7X Unsbleto generate te-cass | use + 12:10 — 12:15 [LeawuNa) [LEARING] Learning & Development (an 165) Brave | Wivien + 12:15 — 12:15 [coomNs) [COOING] Coding (21s) Brave | monone 42:15 — 12:16 [LEARNING] [LEAMUTNG] Learning & Development (44s) Brave | oy 12:16 — 12:16 [coors] [CoOING] Coding (12s) Brave | here 2: shat dsdendock | [Leawuno} [Leathe] Learning & Development (4m 375) Quick settings [be] | ma 252025000 22 — 12:22 [LEARNING] [LEAKING] Learning & Developeent (40s) Brave | 12:22 — 12:25"" [LEARNING] [LEARUING] Learning & Development (3m 25) Brave | (Ge (tere 2: that 15 Deadock | 30 — 12:30 [LEARUING] [LEARIING] Learning & Development (105) Brave | 12:32 — 12:34"" [LEARUNG) [LEARUING] Learning & Development (1m 155) Chrome | search window thes, hy | fpiman.duset Tt Looks Like you spent most of your time learning and developing your skills, with a focus on combinatorics and deadlock concepts. You | Drcaove Watched YouTube videos on these topics, including. lessons from MSO, and explored related problems on LeetCode. You also briefly worked on | > mica Coding exercises, specifically a problem related to deadlock. | Your tine was split nostly between learning and development, with about 1 hour and 11 minutes spent on this, and only about 2 minutes | 2) (sa cate 47282 chance Pn ot 0% Window unre"
2026-06-14 21:03:54,Notepad,LEARNING,[LEARNING] Learning & Development,"1 botoe entering x + | « 4% © D> TWisPC > Windows (C) > laptop monterng > Sere lptop moniteing a | One % © ® — ++ - gy Pein | 7 aC 4 MULE, Deiat aig —","work_summary.txt - Notepad | Oesan5 2 ‘10:44 — 10:45 [LEARNING] [LEARUING) Learning & Development (115) File explorer | 46 — 11:07 [LEARING] [LEARNING] Learning & Development (208 405) chrose | 41:07 ~ 1110"" [LEAWUNG] [LEAWING] Learning & Developeent (2m 46s) chrome | ED Lecture ai: what is Deadlock | Bain + suit = 1:11 [eooine] [Coomé] coding (158) Brave | icp monte sus — 1116"" [LEAWUNG] [LEAWING] Learning & Developeent (4 15) chrome | te 25 2028004 susie ~ 1117 [Learn] [LEAWING] Learning & Developeent (3m 225) chrome | olise knows; Richarison | 17 « 11:18 [Lesttno] [LEAWING] Learning & Developrent (265) Quick settings [be] | me sso 18 — 11:22 [LEAWING] [LEARUING] Learning & Development (2m 595) Chose | saias — 11:26 [co0mNe} [CODING] coding (1m 35) Brave | > meomorsst 11:26 ~ 11:90 [Lean] [LEAWING] Learning & Developeent (2m 20s) brave | 11:30 ~ 11:30"" [LEARUNG} [LEAWNG] Learning & Developrent (235) chose | 1u:3e ~ 11:90 (LeATun} [LEARUING] Learning & Developaent (285) chose | > @onive FB cont 10) unatieto generate tee x | se. sep. andyn 11:32 — 12:35 “TLEARIING] TLEARITNGT Learnine & Develoosent (im 448). chrone | a coon Bowen tnsaesiom 2:2eancen Pinte 1 Windows RL ue"
2026-06-14 21:03:55,Notepad,LEARNING,[LEARNING] Learning & Development,1 botoe entering x + | « © D> TWePC > Windows (C) > loptop montrng > Search top monitesing a | Onn % © ® — ++ ~ oo x eee | ; = Be 6 meine; teint sstts,"work_summary.txt - Notepad | ; = Be 6 meine; teint ssttsl patie Padi Poste kmpatiine sant (wa wom b+ | = 7 “oitng sis, iTS great at you're Learning now concep, but i0°S aso inportant to oppiy tom to real prabieas. | On. 3 or your next session, 1°d suggest setting aside a dedicated block of tine to work on a specific coding problen, like a Leetcode | challenge. ‘try to minimize context switches and stay focused on the problem at hand. This will help you build your coding miscles and | a 5 reinforce the concepts you've been learning | Bain + {Testy Learning & Developacnt? ih tim | tcp monte scravery vaneune | we 18:40 ~ 18:40 [LEARNING] [LEAWUING] Learning & Development (35) chrome | search window ties, | "" [LEAWUING] [LEARUING) Learning & Development (15h 49m) Laptop Monitor (bs) | 30 — 10:31 [LEARUING} [LEARIING] Learning & Development (295) Chrome | 20:31 — 10:31 [LEARING] [LEARUING] Learning & Development (6s) File Explorer | 10:31 ~ 10:31 [LEANING] [LEAWING] Learning & Development (7s) chrove | MM prmay.buset 10:31 — 10:32 [LEARNING] [LEARNING] Learning & Development (1m 14s) Chrome | > Be mccn exo 10:32 — 10:35 [LEARNG] [LEARUING] Learning & Development (2m 415) Chrome | 2) come 12sec 10% Windows unre | Ewan sre reoeamsiet2 _Pyoansouce ile a | DS Neneure i vorksunnny 1306520061817 Tet Document ery"
2026-06-14 21:03:56,Notepad,LEARNING,[LEARNING] Learning & Development,1 tos moneing x + | © 5 © D> TPC > Windows(C) > laptop monitring > Search ptop moiteing | ; ~ Bo smucunas votents astep! pace Pott Po Pott Po Snpetuee,"work_summary.txt - Notepad | rcs # 1 Looks Like you spent most of your tine Learning and developing your skills, with a focus on combinatorics and deadlock handling. You | Que + Bowver watched several Youtube videos on these topics, including lessons fron M0 and a lecture on deadlock. You also briefly worked on 8 | 5 eetcode problen, tut your coding sessions were quite short, totaling only about 2 minites, | ut procese, YOU tine was split mostly between Learning and development, with about 51 minutes spent on this, and just a few minutes spent coding. | monone There were no meetings, 50 you had 2 pretty focused block of tine to work on Your skills. | Doster + 1 notice that you had a few context switches, jumping between different YouTube videos and briefly opening File Explorer. However, you | : FBccnioo aso had some Tonger focused blocks, like the 20-minute session where you watched a video on combinatorics. | Bccwe one thing that stands out to we is that you might be spending 2 bit too mich time watching videos and not enough time practicing your | ong coding Skills, 115 great that you're learning new concepts, but it's also important to apply then to real problems, | Massoous For your next session, I'd suggest setting aside a dedicated block of tine to work on a specific coding problen, like 2 Leetcode | meena muvtopvone Challenge. Try to minimize context switches and stay focused on the problen at hand. This will help you build your coding muscles and | reinforce the concepts you've been learning | Mpimay mcr (HEADING) Learning & Developeent: 1h an | > ema Brcsove erivnry ramet ane | 18:40 [LEAWUING] [LEARUING] Learning & Development (5s) chrone | Search window thes, h | o Rico andsye —-WE® sesstessteeteress 10:30 (LEADING) (LEACHING Learning & Development (25h 49m) Laptop Monitor (be) | DOR tnsaesiom 02S2emnce Pinto 18 Windows EU ue"
2026-06-14 21:04:08,Notepad,LEARNING,[LEARNING] Learning & Development,"1 botoe entering x + | « 4% D> THiePC > Windows’) > lptop monteing > Search laptop monitrng a | Onw- X © ye - eee | ; = Be ¢ smcine, tetinsh astesl pa","work_summary.txt - Notepad | mewn ‘There were no meetings, so you had a pretty focused block of | Bansjor ‘Knot ice that you had a feu context switches, jumping between different YouTube videos and briefly opening File Explorer. However, you | ‘also had some Tonger focused blocks, Like the 20-minute session where you watched a video on conblnatories. | ime fo work on your skills. | aes ‘ne thing that stands out to we is that you might be spending a bit too much tine watching videos and not enough tine practicing your | moncone # ‘PROC Coding Skills. It's great that you're learning new concepts, but it's also inportant to apply them to real problems. | * ‘or your next session, I'd suggest setting aside a dedicated block of time to work on a specific coding problem, Like a Leetcode | Fcearog challenge. Try to minimize context switches and stay Focused on the problem at hand. This will help you build your coding muscles and | p reinforce the concepts you've been learning. | Bcssncas Cearwnc] Learning & Development: th tim | Bron 18:40 ~ 18:40 [LEAWUING] [LEARING] Learning & Development (5s) chrone | search window ties, | [LEAWUING] [LEARUING) Learning & Development (15h 49m) Laptop Monitor (bs) | 9:30 — 10:31 [LEARNING] [LEARNING] Learning & Development (295) chrone | ren BD rcxowe = 20:31 [LEARNING] ie doing #bevtoment (6s) File Explorer | > @ombive Bim 1 — 30:31 [LEARIING] [LEARNING] Learning & Developeent (7s) chrome | Bheevp ann (0 onen atoo Giaie x + | twsa.cals08 7252ceeen Pinte 10% Windows CRN urs | DS Neneure i vorksunnny 1306520061817 Tet Document ery"
2026-06-14 21:04:19,File Explorer,LEARNING,[LEARNING] Learning & Development,tm eetp monterng a | © © D> TWP > Windows (C) > lptop montring > ‘Seach gto montring a | tm % O @ CO Msn vee oo pnee | L dowicats # | Name ° owemeied,laptop monitering - File Explorer | Hoccmnns # — Racinon osm 1108 Miso alco. 15D | Breas ¢ Mzcwysinene esas RSH Miso eGo. 1 | Boer 81 mene osams Ti) Miso bxelco.—7K8 | — Bnonor osams iro owasneie 198 | pOETD cont oat esas Rsk — Mico eGo. 38 | 5» monone Msco mean 20620615 Winlom Bae 6D
2026-06-14 21:04:27,Excel,LEARNING,[LEARNING] Learning & Development,"© @ Laptop MONITOR |Search window es highs, OCR tet | uoteshin | Toes WOM | | (etap Monitor | YORE Gite | 0 Ye pte Costs AC °. LAPTOP MONITOR | | {RO","activity_timeline - Excel | Search window es highs, OCR tet | {RO > 55 yout con/uatehve Alien Pasco"
2026-06-14 21:04:46,File Explorer,LEARNING,[LEARNING] Learning & Development,boo menteing x | © 5 2 © O> tar | arene) | SD sce | Ome Oe | nd ene | monte | Bey 6] menor | oor] Gots | cesseo|| Ose | mrstanoye | Bowe | manie | Mem,laptop monitering - File Explorer | ‘Search ptop monitering
2026-06-14 21:04:56,OneNote,LEARNING,[LEARNING] Learning & Development,OD © marot- omdote @-o«x | ia Home inst Orv Hilo Review View Help aseyncs| EE © | Cum) or —#— ae | Be snout — | ~ 7 apes | nO 9 Meow le,my & not - OneNote | ia Home inst Orv Hilo Review View Help aseyncs
2026-06-14 21:04:57,Chrome,LEARNING,[LEARNING] Learning & Development,"@ Laptop MONITOR Ado reeshin2s | Tol apres 76 | Search window ties, highlights, OCR tet | Luptop mantering File oer wk smart - Notepad work summary No","Laptop Monitor | @ Laptop MONITOR Ado reeshin2s | Search window ties, highlights, OCR tet | Luptop mantering File oer wk smart - Notepad work summary Notepad | laptop montering > Search laptop maitg 2 Onn % | 12 Wson-~ Bowe Oo] iewices #"
2026-06-14 21:05:00,Chrome,LEARNING,[LEARNING] Learning & Development,X (Wi Meet-apatohe OK) B Kos Grogan % | © Uptep Mentor xt | PAkGmins Ox | € > SF @© reergeogiecomojp-eto-e Br Of | 2106 | olp-ecko-te ©) Schantenda Ye,Meet – ojp-exko-fve | ‘Share just a tab or a different window instead. @. ‘Coneibutors aos
2026-06-14 21:15:33,Chrome,LEARNING,[LEARNING] Learning & Development,€ > 6 @ menrscogeconvopr eo ve mr BAG | techarys Q_ Search for pe | Ng IN THE MEETING | screen or browser window. | low instead. obiclneleh) Contribut,Meet – ojp-exko-fve | screen or browser window. | low instead. obiclneleh) Contributors
2026-06-14 21:15:34,Chrome,LEARNING,[LEARNING] Learning & Development,YO cownasroe XE Meet cip-e1ko-te GR) Bares -cwoqcovs % | © Laptop Monitor x oF + Ask Gemini o x | Shubhobrata Bhattacharya Q_ Search | IN THE MEETING,Meet – ojp-exko-fve | YO cownasroe XE Meet cip-e1ko-te GR) Bares -cwoqcovs % | Shubhobrata Bhattacharya Q_ Search | More options for Anwesha #
2026-06-14 21:15:35,Chrome,LEARNING,[LEARNING] Learning & Development,"96 © mmecaeconij-eo-e | You are presenting | ‘To avoid an infty miro, dont share your entire screen or browser window. | ‘Share usta tab ora different","Meet – ojp-exko-fve | ‘To avoid an infty miro, dont share your entire screen or browser window. | ‘Share usta tab ora different window instead."
2026-06-14 21:15:37,Chrome,LEARNING,[LEARNING] Learning & Development,© covmasrop X (Wi Meet-apatohe OK) B Kos Grogan | © 6@ mmecacae cone | % | © Uptep Mentor xt | Shubhobrata Bhattacharya | BQ2Q0GOG00°8 | meuGGere | Be,Meet – ojp-exko-fve
2026-06-14 21:15:40,Chrome,LEARNING,[LEARNING] Learning & Development,Y) © cavnassoe x | W Wet Gretohe GX) B anres-coqins | @ Laptop Monitor xt Phkemins OX | © > © © meergeodieconvop o-he Sx OF | 2118 | ojp-exko-fve © [Z,"Meet – ojp-exko-fve | ojp-exko-fve © [Z) SobomMondel (You, presenting) Gzzz «:: | nota atch Q Search fr people | Te avoid an tity mir dont share your ete screen or browser window. | ‘Shar jst ta oa diferent window instead. ey Contrbutor. a4 | Stowmy screen anyway) (_ Stop presenting"
2026-06-14 21:15:44,Chrome,LEARNING,[LEARNING] Learning & Development,"XW Meet-apetone — @ XB AM Key croacows % | © Uptep Mentor « | HhkGemisi OX | Se eres mr OA | 2145 | ojp-exko-tve © [i] SchomMondal (You, presenting) [","Meet – ojp-exko-fve | ojp-exko-tve © [i] SchomMondal (You, presenting) [sop presenting ED"
2026-06-14 21:15:45,Chrome,LEARNING,[LEARNING] Learning & Development,¥) © covmssse X (Wi Metsapetohe OK) B Ake -crogcous % | © Uptep Mentor xt | © > © @ necrspotecomp-ao-he | 2145 | ojp-exko-tve © | Bt Add people | Q Se,Meet – ojp-exko-fve | ‘Anwesha Sengupta ‘Soho Mondal
2026-06-14 21:18:43,Chrome,LEARNING,[LEARNING] Learning & Development,,WhatsApp
2026-06-14 21:18:44,Chrome,LEARNING,[LEARNING] Learning & Development,¥ © covmcise x @ x | Banees-« x | © pop me xt + Ask Gemini o x | © > © 5 webatatspcom Gr oF | EB whatsApp Subhroto It 6 Project Head O- a: | om ra bos,WhatsApp | & B £62827 offal Group ete ingen pace. wewihve acl | GD ices amar ets aat ote pare | @ ‘Ankita Mukeree Nt Ece vintoregecs
2026-06-14 21:18:45,Chrome,LEARNING,[LEARNING] Learning & Development,+ © cavmasiee Rw et-opetore — @ x | © > © & mebuhatappcom | EB WhatsApp | ‘AL unweads7—Favourtes Groupes = | EE:TnP-Cell Updates Official Group Taresy,"WhatsApp | ‘AL unweads7—Favourtes Groupes = | EE:TnP-Cell Updates Official Group Taresy | ‘2, Subhroto it G Project Head moe | © Hest doesit rst some frends 99 ae you | Kal amea bosch tahoe? «o> | ‘Gets things in pace we wil have a cal, | amar ektu raat ohote pare so.) | Chole Sohom Sosa jak."
2026-06-14 21:18:46,Chrome,LEARNING,[LEARNING] Learning & Development,Unreod 57 Favours Groups 15 | ‘Ankita Mukherjee Nit Ece west | Mom 125 | (© Nesta doesrit rt some friends 99 ae you. | ‘Tannistha Nit Ee 5 | Ostcker °,"WhatsApp | Unreod 57 Favours Groups 15 | ‘Ankita Mukherjee Nit Ece west | Asha ts been aweck since the meet nds. @) | Kal amea bosch tahoe? «o> | ‘Gets things in pace we wil have a cal, | amar ektu raat ohote pare so.)"
2026-06-14 21:18:51,Chrome,LEARNING,[LEARNING] Learning & Development,+ © cavmasiee Rw et-opetore — @ x | € > 5 webuhasapncom | EB WhatsApp | Unreod 57 Favourtes Groups 15 | EE 23-27 Offical Group eras | ‘Socha Banerjee,"WhatsApp | Unreod 57 Favourtes Groups 15 | EE 23-27 Offical Group eras | ‘Socha Banerjee Nit Ex: 8 Tech Project Alou. | Electrical Engineers 2023-27 Batch’ 1247 | [EE:TnP-Cell Updates Official Group Tarsdy | ‘Ankita Mukherjee Nit Ece vast | Kal amea bosch tahoe? «o> | ‘Gets things in pace we wil have a cal, | amar ektu raat ohote pare so.) | Chole Sohom Sosa jak."
2026-06-14 21:19:02,Meet – ojp-exko-fve,LEARNING,[LEARNING] Learning & Development,¥ © cameo KW Met-opetome — @ x |B AM Keys-Geoqcous % | @ Uptep Mentor xt + Ak cami x | € > GS webswhatsapp.com: Ger DIF: | B WhatsApp £2 Subhroto ttc,"Meet – ojp-exko-fve | ‘Sieh Banwiee Mt Ee @BTech Project Alon. + | @ ectrical Engineers 202327 Batch 4% 1247 ‘ets tins in plac, we wi have call | EE: Hel Upetes Oficial Group ay | aSGT ORME = Chl Sta. Bota kw | 1 ‘ntpsmeet. google com/ojp-exko-fve | ‘ttpsiimeet. google, com/ojprexko-tve 29.37"
2026-06-14 21:20:13,Chrome,LEARNING,[LEARNING] Learning & Development,+ © cavmasiee x | © > © & mebuhatappcom | ‘AL unwead 57 Favourtes. Groupes = | Sneha Banerte Nt D8 Tech Pret Atm. | @ ectrical Engineers 202327 Batch,WhatsApp | ‘AL unwead 57 Favourtes. Groupes = | Sneha Banerte Nt D8 Tech Pret Atm. | @ ectrical Engineers 202327 Batch 4% 1247 | EE :THP-CellUpdetes Oficial Group hnny | Eswar: Bpcl O hires a | join kore gechi | Kal amea bosch tahoe? «o> | ‘Gets things in place we will have eal. | amar ektu raat ohote pare so.) | Chole Sohom Sosa jak. | nps:7meet sonal com/ojnerko fe apa7 wr
